GeneSym	EnsembleID	Tissue/Cell Type
MORF4L2	ENSP00000341966	hypothalamus
YWHAQ	ENSP00000238081	hypothalamus
GJA1	ENSP00000282561	hypothalamus
CPE	ENSP00000386104	hypothalamus
NDFIP1	ENSP00000253814	hypothalamus
ANP32C	ENSP00000329250	hypothalamus
BLOC1S1	ENSP00000257899	hypothalamus
CHMP2A	ENSP00000310440	hypothalamus
NDUFB10	ENSP00000268668	hypothalamus
SLC9A3R2	ENSP00000408005	hypothalamus
ATP5J	ENSP00000389649	hypothalamus
NDUFA1	ENSP00000360492	hypothalamus
ATP5L	ENSP00000300688	hypothalamus
HNRNPH3	ENSP00000265866	hypothalamus
HSPE1	ENSP00000233893	hypothalamus
TBCA	ENSP00000369736	hypothalamus
SNORD1C	ENSP00000364192	hypothalamus
SPATA33	ENSP00000301031	hypothalamus
RAB13	ENSP00000357564	hypothalamus
RANBP1	ENSP00000327583	hypothalamus
TAF15	ENSP00000309558	hypothalamus
NDUFV2	ENSP00000327268	hypothalamus
DPEP1	ENSP00000261615	hypothalamus
NEDD8	ENSP00000250495	hypothalamus
NSA2	ENSP00000296802	hypothalamus
CCDC3	ENSP00000368102	hypothalamus
ZNF91	ENSP00000300619	hypothalamus
ZCCHC17	ENSP00000343557	hypothalamus
PPIG	ENSP00000260970	hypothalamus
ZMAT2	ENSP00000274712	hypothalamus
TMEM14B	ENSP00000368858	hypothalamus
TAF7	ENSP00000312709	hypothalamus
URI1	ENSP00000376097	hypothalamus
DNAJA2	ENSP00000314030	hypothalamus
PPM1B	ENSP00000282412	hypothalamus
WTAP	ENSP00000351141	hypothalamus
TSPYL2	ENSP00000364591	hypothalamus
CFDP1	ENSP00000283882	hypothalamus
TCEAL3	ENSP00000243286	hypothalamus
CHMP5	ENSP00000223500	hypothalamus
ENY2	ENSP00000339861	hypothalamus
MANF	ENSP00000273628	hypothalamus
RDX	ENSP00000342830	hypothalamus
TCEAL4	ENSP00000378477	hypothalamus
HNRNPUL2	ENSP00000301785	hypothalamus
MPC2	ENSP00000271373	hypothalamus
NDUFA5	ENSP00000347988	hypothalamus
SAR1B	ENSP00000282606	hypothalamus
SPAG7	ENSP00000206020	hypothalamus
TMED9	ENSP00000330945	hypothalamus
TPM4	ENSP00000345230	hypothalamus
AKAP12	ENSP00000253332	hypothalamus
EPB41L2	ENSP00000338481	hypothalamus
PAFAH1B1	ENSP00000380378	hypothalamus
TSPAN3	ENSP00000267970	hypothalamus
HINT1	ENSP00000304229	hypothalamus
MGST1	ENSP00000010404	hypothalamus
COX5B	ENSP00000258424	hypothalamus
NDUFC2	ENSP00000281031	hypothalamus
SPP1	ENSP00000378517	hypothalamus
TOMM7	ENSP00000351214	hypothalamus
HLA-DRA	ENSP00000372608+ENSP00000372746	hypothalamus
LGALS3	ENSP00000254301	hypothalamus
DYNC1H1	ENSP00000348965	hypothalamus
SPTAN1	ENSP00000361824	hypothalamus
ATP5E	ENSP00000243997	hypothalamus
ANP32B	ENSP00000345848	hypothalamus
EEF1B2	ENSP00000236957	hypothalamus
RPL14	ENSP00000345156	hypothalamus
EIF3L	ENSP00000416892	hypothalamus
RPL19	ENSP00000225430	hypothalamus
RPLP2	ENSP00000322419	hypothalamus
B2M	ENSP00000340858	hypothalamus
CALM2	ENSP00000272298	hypothalamus
RPL32	ENSP00000380156	hypothalamus
RPS29	ENSP00000379339	hypothalamus
RPL34	ENSP00000378160	hypothalamus
RPS23	ENSP00000296674	hypothalamus
RPS15	ENSP00000233609	hypothalamus
RPS24	ENSP00000414321	hypothalamus
UBB	ENSP00000304697	hypothalamus
TMSB10	ENSP00000233143	hypothalamus
RPL37A	ENSP00000418082	hypothalamus
RPL41	ENSP00000420821	hypothalamus
UBC	ENSP00000344818	hypothalamus
TMSB4X	ENSP00000370007	hypothalamus
TPT1	ENSP00000368350	hypothalamus
RPS18	ENSP00000403175+ENSP00000416110	hypothalamus
RPL27A	ENSP00000346015	hypothalamus
RPS11	ENSP00000270625	hypothalamus
RPL30	ENSP00000287038	hypothalamus
RPLP1	ENSP00000346037	hypothalamus
RPL39	ENSP00000355315	hypothalamus
RPL9	ENSP00000346022	hypothalamus
RPS27A	ENSP00000272317	hypothalamus
NUP210L	ENSP00000357547	hypothalamus
TMSB4XP8	ENSP00000385345	hypothalamus
FTH1	ENSP00000273550	hypothalamus
EEF2	ENSP00000307940	hypothalamus
RPL27	ENSP00000253788	hypothalamus
RPS13	ENSP00000228140	hypothalamus
RPS25	ENSP00000236900	hypothalamus
RPS6	ENSP00000369757	hypothalamus
RPL36A	ENSP00000404375	hypothalamus
RPL11	ENSP00000363676	hypothalamus
RPL37	ENSP00000274242	hypothalamus
RPL8	ENSP00000262584	hypothalamus
RPL4	ENSP00000311430	hypothalamus
RPL6	ENSP00000202773	hypothalamus
RPL5	ENSP00000359345	hypothalamus
RPS28	ENSP00000397872	hypothalamus
RPL24	ENSP00000377640	hypothalamus
RPS7	ENSP00000339095	hypothalamus
RPL23	ENSP00000377865	hypothalamus
LDHA	ENSP00000395337	hypothalamus
RPLP0	ENSP00000339027	hypothalamus
ENO1	ENSP00000234590	hypothalamus
HSPA8	ENSP00000227378	hypothalamus
MYL6	ENSP00000293422	hypothalamus
OAZ1	ENSP00000314813	hypothalamus
YBX1	ENSP00000361626	hypothalamus
RBFOX2	ENSP00000413035	hypothalamus
RPL17P9	ENSP00000375160	hypothalamus
VIM	ENSP00000224237	hypothalamus
HSPA5	ENSP00000324173	hypothalamus
RPL17	ENSP00000389465	hypothalamus
PGAM1	ENSP00000359991	hypothalamus
COX6A1	ENSP00000229379	hypothalamus
USP48	ENSP00000309262	hypothalamus
TMA7	ENSP00000397843	hypothalamus
PGAM4	ENSP00000412189	hypothalamus
APOD	ENSP00000345179	hypothalamus
EML6	ENSP00000348842	hypothalamus
RTN4	ENSP00000337838	hypothalamus
TUBA1A	ENSP00000301071	hypothalamus
CD63	ENSP00000257857	hypothalamus
SPARC	ENSP00000231061	hypothalamus
MGP	ENSP00000228938	hypothalamus
HIST1H4E	ENSP00000353624	hypothalamus
ACTR2	ENSP00000367220	hypothalamus
GADD45B	ENSP00000215631	hypothalamus
GADD45A	ENSP00000360025	hypothalamus
HNRNPH2	ENSP00000361927	hypothalamus
CFAP36	ENSP00000295117	hypothalamus
HK1	ENSP00000348697	hypothalamus
AKT3	ENSP00000263826	diencephalon
CDK2AP1	ENSP00000261692	diencephalon
AHCYL1	ENSP00000358814	diencephalon
ARL8B	ENSP00000256496	diencephalon
CCDC47	ENSP00000225726	diencephalon
TCF25	ENSP00000263346	diencephalon
MAN1A2	ENSP00000348959	diencephalon
NDN	ENSP00000332643	diencephalon
PINK1	ENSP00000364204	diencephalon
AHSA1	ENSP00000216479	diencephalon
G3BP2	ENSP00000352738	diencephalon
PPP5C	ENSP00000012443	diencephalon
ARMCX3	ENSP00000340672	diencephalon
HPRT1	ENSP00000298556	diencephalon
LANCL1	ENSP00000233714	diencephalon
TCEAL5	ENSP00000361765	diencephalon
C11ORF74	ENSP00000334848	diencephalon
HDGFRP3	ENSP00000299633	diencephalon
MEAF6	ENSP00000362166	diencephalon
TMX4	ENSP00000246024	diencephalon
MAP4K4	ENSP00000313644	diencephalon
ARPP19	ENSP00000249822	diencephalon
CLCN3	ENSP00000261514	diencephalon
PFDN1	ENSP00000261813	diencephalon
PPP1R7	ENSP00000234038	diencephalon
HMGCS1	ENSP00000322706	diencephalon
TCEB1	ENSP00000284811	diencephalon
SARNP	ENSP00000337632	diencephalon
ASMT	ENSP00000370639	diencephalon
CADM1	ENSP00000329797	diencephalon
HMGN3	ENSP00000341267	diencephalon
TERF2IP	ENSP00000300086	diencephalon
BRD7	ENSP00000378180	diencephalon
FIP1L1	ENSP00000336752	diencephalon
LLPH	ENSP00000266604	diencephalon
MFAP1	ENSP00000267812	diencephalon
RSRC2	ENSP00000330188	diencephalon
U2AF1	ENSP00000291552	diencephalon
PAFAH1B2	ENSP00000304006	diencephalon
RABEP1	ENSP00000262477	diencephalon
APOPT1	ENSP00000414982	diencephalon
F3	ENSP00000334145	diencephalon
TTC1	ENSP00000231238	diencephalon
GOLM1	ENSP00000373363	diencephalon
AMPD2	ENSP00000256578	diencephalon
PCBP4	ENSP00000378461	diencephalon
SPOCK1	ENSP00000282223	diencephalon
NTRK2	ENSP00000277120	diencephalon
SCG5	ENSP00000300175	diencephalon
STARD7	ENSP00000338030	diencephalon
FXR1	ENSP00000350170	diencephalon
RNPS1	ENSP00000315859	diencephalon
BTBD1	ENSP00000261721	diencephalon
PPP3CB	ENSP00000378306	diencephalon
HSPA2	ENSP00000247207	diencephalon
PLEKHB2	ENSP00000385892	diencephalon
SETD3	ENSP00000327436	diencephalon
SUB1	ENSP00000265073	diencephalon
EZR	ENSP00000338934	diencephalon
ACP1	ENSP00000272065	diencephalon
ARCN1	ENSP00000264028	diencephalon
DNAJA1	ENSP00000369127	diencephalon
RAB1A	ENSP00000387286	diencephalon
DYNC1I2	ENSP00000380308	diencephalon
TAX1BP1	ENSP00000379612	diencephalon
LAP3	ENSP00000226299	diencephalon
TMEM30A	ENSP00000359067	diencephalon
OAZ2	ENSP00000385120	diencephalon
C11ORF58	ENSP00000228136	diencephalon
NRBP1	ENSP00000233557	diencephalon
PSMC2	ENSP00000292644	diencephalon
NUCKS1	ENSP00000356110	diencephalon
SERPINA3	ENSP00000261981	diencephalon
STRAP	ENSP00000392270	diencephalon
MGEA5	ENSP00000354850	diencephalon
NARS	ENSP00000256854	diencephalon
RAD21	ENSP00000297338	diencephalon
RBBP7	ENSP00000369427	diencephalon
SNORA29	ENSP00000317334	diencephalon
ANP32A	ENSP00000417864	diencephalon
CNN3	ENSP00000359225	diencephalon
THY1	ENSP00000284240	diencephalon
ATP6V1E1	ENSP00000253413	diencephalon
PSMC1	ENSP00000261303	diencephalon
C14ORF166	ENSP00000261700	diencephalon
HNRNPR	ENSP00000363745	diencephalon
MORF4	ENSP00000331310	diencephalon
IK	ENSP00000396301	diencephalon
PPP1CB	ENSP00000296122	diencephalon
UBE2D3	ENSP00000349722	diencephalon
RAB2A	ENSP00000262646	diencephalon
SET	ENSP00000361777	diencephalon
C1QBP	ENSP00000225698	diencephalon
CAPZA2	ENSP00000354947	diencephalon
LUC7L2	ENSP00000347005	diencephalon
PSMB6	ENSP00000270586	diencephalon
CD99	ENSP00000370588	diencephalon
STOM	ENSP00000286713	diencephalon
HNRNPD	ENSP00000313199	diencephalon
YPEL5	ENSP00000261353	diencephalon
HNRNPU	ENSP00000283179	diencephalon
KPNB1	ENSP00000290158	diencephalon
ARPC3	ENSP00000228825	diencephalon
CDC42	ENSP00000314458	diencephalon
ELOVL5	ENSP00000306640	diencephalon
LUC7L3	ENSP00000240304	diencephalon
PLK2	ENSP00000274289	diencephalon
CLIC4	ENSP00000363500	diencephalon
VMP1	ENSP00000262291	diencephalon
TSPAN13	ENSP00000262067	diencephalon
PSMD1	ENSP00000309474	diencephalon
DDX42	ENSP00000352308	diencephalon
